GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlUtil.new Comparator() {...},32,3,4,0,7,1,3,1,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,UserParser,50,27,4,0,12,8,3,2,1,2
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlEntry,52,68,10,4,9,16,10,6,3,6
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,Role.Type,0,39,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,UserDirectoryService,26,0,2,0,5,0,2,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,SecurityConstants,19,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbUserList,69,0,4,0,18,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlUtil,292,128,36,16,53,24,30,14,9,9
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,OrganizationParser,36,41,4,0,8,13,2,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,OrganizationList,16,0,0,0,8,0,4,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,UnauthorizedException,56,0,2,0,16,0,5,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,TrustedHttpClientException,4,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbRole,59,81,6,6,16,21,10,9,5,8
Opencast :: waveform-api/opencast-common,org.opencastproject.db,DBUtils,2,32,2,6,1,9,2,3,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.db,Queries.new Queries.QueriesBase() {...},7,3,0,0,1,1,1,1,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.db,Queries.new Queries.TypedQueriesBase() {...},7,11,0,0,1,2,1,2,1,2
Opencast :: waveform-api/opencast-common,org.opencastproject.db,Queries.QueriesBase,180,47,14,4,34,14,22,7,14,6
Opencast :: waveform-api/opencast-common,org.opencastproject.db,Queries,0,9,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.db,Queries.TypedQueriesBase,71,32,2,0,16,4,9,6,8,6
Opencast :: waveform-api/opencast-common,org.opencastproject.db,DBTestEnv,14,86,1,1,4,23,2,6,1,6
Opencast :: waveform-api/opencast-common,org.opencastproject.db,DBSessionImpl,101,153,9,11,33,46,20,13,13,10
Opencast :: waveform-api/opencast-common,org.opencastproject.db,DBSessionFactoryImpl,22,30,0,0,7,9,3,5,3,5
Opencast :: waveform-api/opencast-common,org.opencastproject.util.requests,SortCriterion,9,137,7,15,3,24,7,11,0,7
Opencast :: waveform-api/opencast-common,org.opencastproject.util.requests,SortCriterion.Order,0,21,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.PropertiesAdapter,12,0,0,0,5,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl,12,48,3,1,4,12,3,4,1,4
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.Property,12,0,0,0,6,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.attachment,AttachmentImpl.PropertiesXmlAdapter,57,7,7,3,11,2,5,2,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.util.doc,DocUtil,178,0,14,0,49,0,12,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.doc,DocData,122,0,18,0,28,0,18,0,9,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,TrackImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,VideoStreamImpl.Scan,4,3,0,0,1,1,1,1,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,AudioStreamImpl,414,9,30,0,112,4,37,2,22,2
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl.Encoder,0,3,0,0,0,1,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl,314,16,32,0,77,5,35,1,19,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,FrameRateMode,15,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,TrackImpl,289,265,50,20,66,48,40,24,11,18
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,VideoStreamImpl,380,12,48,0,93,5,39,2,15,2
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,BitRateMode,15,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,TrackImpl.StreamingProtocol,0,99,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,SubtitleStreamImpl,34,9,2,0,9,4,3,2,2,2
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,ScanOrder,5,15,0,0,1,2,1,1,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,AbstractStreamImpl.Device,0,3,0,0,0,1,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.track,ScanType,5,15,0,0,1,2,1,1,1,1
Opencast :: waveform-api/opencast-common,org.opencastproject.util.doc.rest,RestParameter.Type,51,0,0,0,3,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.doc.rest,ExtendedMediaType,3,0,0,0,1,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Collections.new Iterable() {...},9,0,0,0,2,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,33,0,6,1,3,1,6,1,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,29,0,2,1,5,1,4,1,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Collections.new Iterator() {...},4,40,0,4,1,6,1,5,1,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Iterators.Iter,4,0,0,0,1,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,NonEmptyList.new Iterator() {...},21,0,0,0,4,0,4,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,NonEmptyList.new ListIterator() {...},45,0,0,0,10,0,10,0,10,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,VCell,9,72,1,3,2,18,2,7,1,6
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Either.1.new Either.LeftProjection() {...},9,15,0,0,2,3,2,3,2,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Either.1.new Either.RightProjection() {...},13,20,0,0,4,4,4,4,4,4
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Either.RightProjection,0,3,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Either.2.new Either.LeftProjection() {...},6,11,0,0,2,3,2,3,2,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Either.2.new Either.RightProjection() {...},14,28,0,0,3,5,3,5,3,5
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Tuple3,94,0,10,0,17,0,13,0,8,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Collections,236,187,20,14,50,38,24,21,14,14
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data,Cells.FCell,0,36,0,0,0,7,0,3,0,3
