GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api.util,Interval,23,26,8,4,7,4,5,6,1,4
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage.identifier,IdImpl,10,58,5,5,2,14,5,7,0,7
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage.identifier,Id.Adapter,7,11,1,1,1,4,1,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageParser,415,62,50,2,98,17,31,3,5,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementBuilderFactory,36,33,0,2,8,11,0,5,0,4
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,AdaptivePlaylist.HLSMediaPackageCheck,65,396,7,25,19,72,8,22,1,13
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageSupport.MergeMode,0,27,0,0,0,2,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.new Comparator() {...},0,17,0,0,0,2,0,2,0,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.new Comparator() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.CatalogEntry,38,220,7,21,7,50,11,18,5,10
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageParser.new MappedXMLStreamWriter() {...},8,11,0,0,4,3,3,2,3,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,AbstractMediaPackageElement,270,408,43,33,56,104,32,47,4,37
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,DefaultMediaPackageSerializerImpl,44,96,11,11,14,28,12,7,3,5
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,VideoStream.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,Attachment,0,9,0,0,0,2,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,CatalogImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageReferenceImpl.Adapter,2,15,1,3,1,6,1,4,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,PublicationImpl,35,132,5,7,9,35,9,12,4,11
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,AdaptivePlaylist,710,453,76,34,146,85,67,33,23,22
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementBuilderImpl,158,208,18,18,39,54,12,13,0,7
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementParser,145,35,19,1,34,10,13,2,3,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementFlavor,29,230,1,35,7,42,4,30,3,13
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,Track,0,3,0,0,0,1,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,AudioStream.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,NamespaceBindingException,4,0,0,0,2,0,1,0,1,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageSupport,71,156,13,17,17,36,13,13,5,6
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementFlavor.FlavorAdapter,0,13,0,2,0,5,0,4,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageBuilderFactory,29,29,1,1,8,12,1,4,0,4
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElement.Type,0,45,0,0,0,2,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl,291,400,44,29,66,92,43,30,14,22
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageBuilderImpl,36,102,4,6,11,28,5,11,2,9
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageImpl,765,1352,153,159,168,336,122,131,20,77
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,TrackSupport,0,38,0,4,0,5,0,3,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageReferenceImpl,187,267,33,31,41,61,33,16,6,11
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,ChainingMediaPackageSerializer.new Comparator() {...},0,9,0,0,0,2,0,2,0,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageSupport.Filters,50,0,2,0,9,0,9,0,8,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,EName,7,173,2,20,1,28,3,22,1,13
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageRuntimeException,9,0,0,0,4,0,2,0,2,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageException,11,4,0,0,4,2,2,1,2,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,SubtitleStream.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,ChainingMediaPackageSerializer,31,78,0,4,11,20,2,7,2,5
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,AdaptivePlaylist.Rep,93,47,2,0,20,13,6,2,5,2
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,PublicationImpl.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,Catalog,0,3,0,0,0,1,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,UnsupportedElementException,28,0,0,0,9,0,4,0,4,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElements,0,187,0,0,0,31,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage,CatalogImpl,10,23,0,0,2,6,1,3,1,3
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.util.function,ThrowingFunction,56,0,0,0,9,0,10,0,10,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.util.function,ThrowingConsumer,28,0,0,0,8,0,4,0,4,0
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage.selector,AttachmentSelector,0,3,0,0,0,1,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage.selector,SimpleElementSelector,0,3,0,0,0,1,0,1,0,1
Opencast :: workflow-service-impl/opencast-common,org.opencastproject.mediapackage.selector,AbstractMediaPackageElementSelector,116,333,16,56,20,78,16,39,2,17
